type,uniprot,pdb,fo1_hs,fo2_hs,fo1_cs,fo2_cs,fo21_hs,dce_hs,dce_cs,pki,le,bei,nha,mw
hs,P00734,2JH5,0.8633093525179856,0.8571428571428571,0.8899082568807339,0.42857142857142855,-0.006166495375128478,5.178571428571429,4.392857142857143,6.435333935747911,0.12870667871495822,0.014015363097724911,50,459.1628408680006
hs,P00734,6ROT,0.9568345323741008,0.65625,0.963302752293578,0.4375,-0.30058453237410077,4.8125,3.6875,6.3154867673018495,0.10888770288451464,0.012700342291410344,58,497.26902018800075
hs,P00734,1D4P,0.9640287769784173,0.7777777777777778,0.9724770642201835,0.5555555555555556,-0.18625099920063948,6.592592592592593,5.518518518518518,6.301029995663981,0.12117365376276887,0.016610370288950797,52,379.34313841609065
hs,P00734,1G32,0.9496402877697842,0.65625,0.9541284403669725,0.40625,-0.29339028776978415,5.3125,4.53125,6.107905397309519,0.10530871374671585,0.013621184060092465,58,448.4122210200907
hs,P00734,1D6W,0.9496402877697842,0.6486486486486487,0.9541284403669725,0.3783783783783784,-0.30099163912113547,4.108108108108108,3.27027027027027,5.958607314841775,0.09028192901275416,0.010886251978079126,66,547.3515886680007
hs,P00734,1A4W,0.8273381294964028,0.40476190476190477,0.8165137614678899,0.21428571428571427,-0.4225762247344981,3.142857142857143,2.5476190476190474,5.920818753952375,0.07220510675551677,0.009303174709989037,82,636.4299218840911
hs,P00734,3SHA,0.8129496402877698,0.7037037037037037,0.7981651376146789,0.4444444444444444,-0.10924593658406612,4.148148148148148,2.7037037037037037,5.585026652029182,0.10951032651037611,0.013848886981152725,51,403.28343062009066
hs,P00734,3DA9,0.5179856115107914,0.5,0.43119266055045874,0.25,-0.017985611510791366,2.8214285714285716,1.5,5.508638306165728,0.09497652252009875,0.013898122390824325,58,396.35845413209086
hs,P00734,2ZC9,0.9424460431654677,0.7037037037037037,0.9541284403669725,0.4444444444444444,-0.23874233946176393,5.185185185185185,3.888888888888889,6.744727494896694,0.12970629797878258,0.016765910117463284,52,402.28818165209066
hs,P00734,3SHC,0.935251798561151,0.7037037037037037,0.944954128440367,0.4444444444444444,-0.23154809485744732,5.2592592592592595,3.925925925925926,5.721246399047171,0.1121813019421014,0.014222186276191338,51,402.27615416800074
hs,P00749,6NMB,0.6139534883720931,1.0,0.12359550561797752,0.45454545454545453,0.38604651162790693,13.818181818181818,0.5454545454545454,2.6968039425795114,0.10372322856075043,0.016947608495911405,26,159.125928784
hs,P00749,4H42,0.5767441860465117,0.9411764705882353,0.07865168539325842,0.29411764705882354,0.3644322845417236,8.235294117647058,0.11764705882352941,3.4672456210075024,0.1386898248403001,0.013227547687083497,25,262.12308607991
hs,P00749,1F5K,0.5488372093023256,1.0,0.056179775280898875,0.2222222222222222,0.4511627906976744,15.333333333333334,0.0,3.744727494896694,0.20804041638314966,0.028997733992738448,18,129.13862496408998
hs,P00749,1C5Y,0.6,1.0,0.1348314606741573,0.3333333333333333,0.4,13.25,0.5,4.200659450546419,0.21003297252732095,0.022329490937144817,20,188.12159499608998
hs,P00749,1GI7,0.5953488372093023,0.7894736842105263,0.11235955056179775,0.42105263157894735,0.194124847001224,8.105263157894736,0.21052631578947367,4.508638306165727,0.14543994536018473,0.016684519525323772,31,270.22883693609
hs,P00749,1O5C,0.586046511627907,0.5357142857142857,0.12359550561797752,0.25,-0.0503322259136213,5.785714285714286,0.17857142857142858,5.221848749616356,0.100420168261853,0.01307708237895436,52,399.3129811600907
hs,P00749,1F5L,0.6139534883720931,1.0,0.10112359550561797,0.3333333333333333,0.38604651162790693,10.133333333333333,0.26666666666666666,5.275724130399211,0.21982183876663378,0.021969971105857952,24,240.13341232808997
hs,P00749,5ZAJ,0.6046511627906976,0.7,0.11235955056179775,0.23333333333333334,0.09534883720930232,5.133333333333334,0.06666666666666667,7.376750709602099,0.13172769124289463,0.017102207970499418,56,431.3332361720008
hs,P00749,5ZAE,0.627906976744186,0.8,0.1348314606741573,0.32,0.172093023255814,6.36,0.2,6.806875401645539,0.14482713620522422,0.018998096262733546,47,358.2924998120906
hs,P00749,1OWH,0.641860465116279,0.7083333333333334,0.2247191011235955,0.375,0.06647286821705434,6.5,0.4583333333333333,7.397940008672037,0.16813500019709174,0.021738244160396502,44,340.3191147401805
hs,P00749,1SQO,0.6046511627906976,0.8,0.0898876404494382,0.2,0.1953488372093024,9.0,0.25,7.455931955649724,0.21929211634263895,0.02641463192344413,34,282.2652224440902
hs,P00749,5ZAF,0.627906976744186,0.76,0.14606741573033707,0.28,0.13209302325581396,6.32,0.2,6.779891911959945,0.1442530194034031,0.018922784918790413,47,358.2924998120906
hs,P00749,1W0Z,0.9069767441860465,0.9310344827586207,0.9101123595505618,0.5862068965517241,0.024057738572574205,8.931034482758621,3.3793103448275863,7.67778070526608,0.13013187636044202,0.017358536287215804,59,442.3057669280908
hs,P00749,2VNT,0.6,0.6923076923076923,0.12359550561797752,0.23076923076923078,0.09230769230769231,5.576923076923077,0.0,8.00436480540245,0.19058011441434403,0.019372287452673782,42,413.18635318400044
hs,P00749,1W11,0.9255813953488372,0.84375,0.9101123595505618,0.5,-0.08183139534883721,8.25,3.0,8.221848749616356,0.13703081249360594,0.017045857163327325,60,482.33706705609075
hs,P00749,1W13,0.9162790697674419,0.7878787878787878,0.9101123595505618,0.45454545454545453,-0.12840028188865404,6.757575757575758,2.8484848484848486,8.698970004336019,0.14030596781187127,0.01749071193104115,62,497.3479660880908
hs,P00749,1SQA,0.6465116279069767,0.6451612903225806,0.2247191011235955,0.25806451612903225,-0.0013503375843960663,5.419354838709677,0.22580645161290322,9.207608310501746,0.1705112650092916,0.020955016504828523,54,439.39876202818067
hs,P00749,1C5X,0.6093023255813953,1.0,0.1348314606741573,0.3076923076923077,0.3906976744186047,12.0,0.46153846153846156,6.6777807052660805,0.3179895573936229,0.02133319543084266,21,313.0229939960902
hs,P00749,3KGP,0.5767441860465117,1.0,0.06741573033707865,0.45454545454545453,0.4232558139534883,12.727272727272727,0.18181818181818182,2.571865205971211,0.12859326029856055,0.016162452125965596,20,159.125928784
hs,P00749,5ZA9,0.6046511627906976,0.6206896551724138,0.10112359550561797,0.20689655172413793,0.016038492381716174,5.241379310344827,0.10344827586206896,6.73754891026957,0.12712356434470887,0.016339811556237777,53,412.3394500040907
hs,P00749,1O5A,0.5627906976744186,0.6,0.0898876404494382,0.28,0.037209302325581395,6.56,0.16,6.42021640338319,0.14930735821821373,0.01832689800915173,43,350.3165893200905
hs,P00749,1GJC,0.5720930232558139,0.6,0.11235955056179775,0.32,0.027906976744186074,6.56,0.12,6.346787486224656,0.1511139877672537,0.01806596531774151,42,351.3118382880905
hs,P00749,5ZA8,0.627906976744186,0.7307692307692307,0.16853932584269662,0.2692307692307692,0.10286225402504467,5.653846153846154,0.23076923076923078,6.294136287716081,0.12588272575432163,0.016905207117263663,50,372.31938325609065
hs,P00749,1SQT,0.6139534883720931,0.7083333333333334,0.14606741573033707,0.25,0.0943798449612403,6.583333333333333,0.3333333333333333,6.200659450546419,0.13479694457709607,0.017023100355926878,46,364.24971485218055
hs,P00749,1OWE,0.6465116279069767,0.7727272727272727,0.2247191011235955,0.4090909090909091,0.126215644820296,7.136363636363637,0.45454545454545453,6.199970640755866,0.16315712212515435,0.019981516548525795,38,310.2852891920904
hs,P00749,1EJN,0.5767441860465117,0.56,0.11235955056179775,0.24,-0.016744186046511622,4.96,0.04,5.619788758288394,0.10603375015638479,0.015951392865972604,53,352.30708725609077
hs,P00749,3MHW,0.5441860465116279,1.0,0.033707865168539325,0.2,0.45581395348837206,15.1,0.0,2.2984320149440727,0.14365200093400454,0.014538961634853725,16,158.087769448
hs,P00749,5ZAG,0.6232558139534884,0.6923076923076923,0.1348314606741573,0.23076923076923078,0.0690518783542039,6.038461538461538,0.23076923076923078,6.966576244513051,0.1451370050940219,0.018711290783701328,48,372.3193832560906
hs,P00749,5ZC5,0.6232558139534884,0.6666666666666666,0.14606741573033707,0.26666666666666666,0.04341085271317824,5.0,0.2,7.055517327849832,0.13312296844999683,0.016395596090497296,53,430.33002819209065
hs,P00760,1O38,0.9185185185185185,0.7142857142857143,0.974025974025974,0.5357142857142857,-0.2042328042328042,6.321428571428571,4.25,6.823908740944319,0.13380213217537879,0.017259930349855103,51,395.3613139001807
hs,P00760,1K1N,0.8148148148148148,0.3333333333333333,0.987012987012987,0.3333333333333333,-0.48148148148148145,3.357142857142857,2.261904761904762,6.815308569182402,0.08413961196521483,0.01093196933019713,81,623.4291702920012
hs,P00760,1K1L,0.7925925925925926,0.45454545454545453,0.961038961038961,0.45454545454545453,-0.3380471380471381,4.242424242424242,2.757575757575758,6.903089986991944,0.11134016108051523,0.014106070394406343,62,489.3701643321809
hs,P00760,1O2J,0.8962962962962963,0.7916666666666666,0.974025974025974,0.625,-0.10462962962962963,7.583333333333333,5.208333333333333,6.920818753952375,0.15379597231005276,0.020278345073396067,45,341.2911028440906
hs,P00760,1OYQ,0.8074074074074075,0.3333333333333333,0.987012987012987,0.3333333333333333,-0.47407407407407415,3.641025641025641,2.3846153846153846,6.958607314841775,0.09800855373016584,0.01259568618949989,71,552.4595651360909
hs,P00760,1GJ6,0.9185185185185185,0.8076923076923077,0.961038961038961,0.6153846153846154,-0.1108262108262108,6.115384615384615,3.576923076923077,7.0,0.16279069767441862,0.01821599721375722,43,384.27761696809046
hs,P00760,1XUG,0.9555555555555556,0.8,0.987012987012987,0.6,-0.15555555555555556,6.56,4.12,7.045757490560675,0.16385482536187615,0.019885246857430205,43,354.32084605618047
hs,P00760,1O3D,0.9259259259259259,0.8,0.974025974025974,0.6,-0.12592592592592589,6.96,4.64,7.130768280269024,0.16978019714926246,0.020297546234184952,42,351.3118382880905
hs,P00760,1F0U,0.762962962962963,0.29411764705882354,0.9090909090909091,0.29411764705882354,-0.4688453159041394,3.9411764705882355,2.5294117647058822,7.161150909262744,0.10850228650398097,0.014782506540222477,66,484.4341444921809
hs,P00760,1O2H,0.8962962962962963,0.88,0.974025974025974,0.6,-0.016296296296296253,6.8,4.6,7.167491087293763,0.1524998103679524,0.02034509066295941,47,352.29585387609063
hs,P00760,1G36,0.8074074074074075,0.40625,0.987012987012987,0.40625,-0.40115740740740746,4.5,2.96875,7.173925197299174,0.12368836547067541,0.015998505083066755,58,448.4122210200907
hs,P00760,1GI4,0.8592592592592593,0.7894736842105263,0.987012987012987,0.7894736842105263,-0.06978557504873295,8.894736842105264,6.052631578947368,7.187086643357144,0.22459645760491076,0.026694613764939944,32,269.23358796809
hs,P00760,3M35,0.762962962962963,0.24324324324324326,0.9090909090909091,0.24324324324324326,-0.5197197197197196,3.5405405405405403,2.2972972972972974,7.221848749616356,0.12451463361407511,0.012911607411922555,58,559.3299516640906
hs,P00760,1O3I,0.8740740740740741,0.8095238095238095,0.987012987012987,0.7142857142857143,-0.06455026455026458,8.0,5.571428571428571,7.301029995663981,0.20280638876844392,0.02027137592048897,36,360.16450113209044
hs,P00760,1K1M,0.7851851851851852,0.4166666666666667,0.948051948051948,0.4166666666666667,-0.3685185185185185,3.861111111111111,2.611111111111111,7.397940008672037,0.11209000013139449,0.013895738985176015,66,532.3891026280909
hs,P00760,1QB9,0.7851851851851852,0.35135135135135137,0.948051948051948,0.35135135135135137,-0.43383383383383384,3.4864864864864864,2.27027027027027,7.443697499232713,0.10787967390192338,0.014412821491551764,69,516.463587896091
hs,P00760,1K1J,0.7851851851851852,0.3783783783783784,0.948051948051948,0.3783783783783784,-0.4068068068068068,3.8378378378378377,2.5945945945945947,7.552841968657781,0.11107120542143795,0.013797948380250837,68,547.3887682800909
hs,P00760,1C1R,0.9555555555555556,0.8636363636363636,0.987012987012987,0.6818181818181818,-0.09191919191919196,7.818181818181818,5.090909090909091,7.628932137728264,0.20618735507373687,0.02466705835975133,37,309.2761214760904
hs,P00760,1O2Q,0.8814814814814815,0.8461538461538461,0.961038961038961,0.6153846153846154,-0.03532763532763539,5.923076923076923,3.6538461538461537,7.67778070526608,0.163357036282257,0.01987739525823107,47,386.2568815240906
hs,P00760,1QBO,0.7851851851851852,0.38235294117647056,0.948051948051948,0.38235294117647056,-0.40283224400871465,3.823529411764706,2.4411764705882355,7.744727494896694,0.11914965376764146,0.01622178634236963,65,477.4275367360909
hs,P00760,1O3J,0.8666666666666667,0.8095238095238095,0.974025974025974,0.7142857142857143,-0.05714285714285716,8.0,5.428571428571429,6.769551078621726,0.1934157451034779,0.018743924473160808,35,361.1597501000904
hs,P00760,1O30,0.9629629629629629,0.6176470588235294,0.974025974025974,0.4411764705882353,-0.34531590413943347,5.235294117647059,3.235294117647059,6.769551078621726,0.13018367458887933,0.013891099213326503,52,487.33012230791064
hs,P00760,1UTO,0.8074074074074075,1.0,0.987012987012987,1.0,0.19259259259259254,13.666666666666666,9.666666666666666,2.274088367704952,0.10828992227166438,0.017746437145329627,21,128.14337599609
hs,P00760,1K1I,0.837037037037037,0.5,0.974025974025974,0.4722222222222222,-0.337037037037037,4.0,2.611111111111111,6.578396073130169,0.1027874386426589,0.012356908646378536,64,532.3658417640008
hs,P00760,1PPH,0.7851851851851852,0.4666666666666667,0.948051948051948,0.4666666666666667,-0.31851851851851853,4.866666666666666,3.1666666666666665,5.920818753952375,0.10035286023648093,0.013235720509641153,59,447.33633878409086
hs,P00760,1O36,0.9629629629629629,0.6388888888888888,0.974025974025974,0.4166666666666667,-0.32407407407407407,5.805555555555555,3.5833333333333335,5.958607314841775,0.11034457990447731,0.011585304409250761,54,514.3246223279106
hs,P00760,1F0T,0.7851851851851852,0.3333333333333333,0.948051948051948,0.3333333333333333,-0.4518518518518519,4.5,2.9,6.0,0.12,0.012868587907698263,50,466.2516231800905
hs,P00760,1C5S,0.8,1.0,0.974025974025974,1.0,0.19999999999999996,11.5,7.75,6.0,0.2857142857142857,0.03206389761439218,21,187.12634602808998
hs,P00760,1EB2,0.7703703703703704,0.3142857142857143,0.922077922077922,0.3142857142857143,-0.4560846560846561,3.857142857142857,2.5142857142857142,6.008773924307505,0.09388709256730476,0.012128478110358085,64,495.4268680400908
hs,P00760,1QB6,0.7555555555555555,0.3448275862068966,0.8961038961038961,0.3448275862068966,-0.41072796934865896,4.931034482758621,3.1379310344827585,6.060480747381382,0.12626001557044544,0.014384448383123107,48,421.32173483218054
hs,P00760,1O2N,0.9555555555555556,0.8846153846153846,0.974025974025974,0.6153846153846154,-0.07094017094017102,6.653846153846154,4.1923076923076925,6.091514981121351,0.1450360709790798,0.0158109109664936,42,385.27286593609045
hs,P00760,1O2Z,0.9259259259259259,0.5428571428571428,0.974025974025974,0.42857142857142855,-0.3830687830687831,4.857142857142857,3.2,6.107905397309519,0.10906973923766998,0.012231709355064999,56,499.3501088039107
hs,P00760,1PPC,0.8148148148148148,0.3783783783783784,0.987012987012987,0.3783783783783784,-0.43643643643643637,4.108108108108108,2.7567567567567566,6.161150909262744,0.08929204216322818,0.011275800363937659,69,546.4047526920908
hs,P00760,1K1O,0.762962962962963,0.3870967741935484,0.9090909090909091,0.3870967741935484,-0.3758661887694146,3.967741935483871,2.4838709677419355,6.170696227168975,0.08815280324527107,0.013793416270311288,70,447.365330404091
hs,P00760,1V2K,0.7925925925925926,0.3235294117647059,0.922077922077922,0.29411764705882354,-0.4690631808278867,4.5,2.764705882352941,6.187086643357144,0.10142764989110073,0.011937137031960908,61,518.3057400440007
hs,P00760,2ZDN,0.8,0.5185185185185185,0.974025974025974,0.5185185185185185,-0.28148148148148155,5.62962962962963,4.0,6.250263684430939,0.10776316697294722,0.016304834949016873,58,383.3380530360909
hs,P00760,1O2O,0.8888888888888888,0.8,0.974025974025974,0.68,-0.0888888888888888,6.68,4.28,6.356547323513813,0.14125660718919583,0.017692378039575178,45,359.28168103209055
hs,P00760,1C5Q,0.8074074074074075,0.9230769230769231,0.987012987012987,0.9230769230769231,0.11566951566951567,11.153846153846153,7.3076923076923075,6.356547323513813,0.302692729691134,0.020306966086948902,21,313.0229939960902
hs,P00760,2ZDK,0.8074074074074075,0.5,0.987012987012987,0.5,-0.30740740740740746,5.107142857142857,3.392857142857143,6.368556230986828,0.10440256116371849,0.016027423882803548,61,397.35370310009097
hs,P00760,2ZDL,0.8074074074074075,0.5185185185185185,0.987012987012987,0.5185185185185185,-0.288888888888889,5.333333333333333,3.6666666666666665,6.39577394691553,0.11421024905206303,0.016598719172249348,56,385.3173175920909
hs,P00760,2ZDM,0.8074074074074075,0.5,0.987012987012987,0.5,-0.30740740740740746,5.142857142857143,3.5357142857142856,6.413412695328245,0.10870191009030923,0.016060313609898427,59,399.33296765609094
hs,P00760,2ZFT,0.8074074074074075,0.48148148148148145,0.987012987012987,0.48148148148148145,-0.325925925925926,5.296296296296297,3.5555555555555554,6.522878745280337,0.11246342664276444,0.016927567741278224,58,385.3405784561809
hs,P00760,1O3L,0.8740740740740741,0.7083333333333334,0.987012987012987,0.625,-0.16574074074074074,6.666666666666667,4.583333333333333,6.537602002101044,0.17204215795002747,0.016135744820083956,38,405.1627039840004
hs,P00760,2ZFS,0.8074074074074075,0.4482758620689655,0.987012987012987,0.4482758620689655,-0.35913154533844194,4.896551724137931,3.2758620689655173,6.542118103266008,0.10222059536353137,0.015826229219251888,64,413.37187858418093
hs,P00760,2ZQ2,0.8074074074074075,0.43333333333333335,0.987012987012987,0.43333333333333335,-0.3740740740740741,4.533333333333333,3.033333333333333,6.559090917934783,0.09789687937216093,0.015346940372081204,67,427.3875286481811
hs,P00760,1O3F,0.9185185185185185,0.8,0.961038961038961,0.6,-0.11851851851851847,7.52,5.04,7.958607314841775,0.18508389104283196,0.022718328384870902,43,350.3165893200905
hs,P00760,3LJO,0.8074074074074075,0.5,0.987012987012987,0.5,-0.30740740740740746,4.857142857142857,3.2142857142857144,6.621602099051862,0.10855085408281741,0.016580690687079763,61,399.35622852018093
hs,P00760,1QBN,0.7851851851851852,0.34375,0.948051948051948,0.34375,-0.4414351851851852,4.4375,2.875,5.853871964321762,0.11946677478207678,0.012800205094271752,49,457.3264194760005
hs,P00760,3GY2,0.8074074074074075,0.6666666666666666,0.987012987012987,0.6666666666666666,-0.14074074074074083,7.714285714285714,5.333333333333333,5.7447274948966935,0.15117703933938667,0.019066831177544413,38,301.2942969601805
hs,P00760,4ABD,0.7481481481481481,0.6923076923076923,0.8831168831168831,0.6923076923076923,-0.05584045584045583,10.461538461538462,6.846153846153846,4.3979400086720375,0.16915153879507835,0.024008113111114844,26,183.18557515608998
hs,P00760,1V2L,0.7703703703703704,1.0,0.922077922077922,1.0,0.22962962962962963,15.666666666666666,10.444444444444445,4.292429823902063,0.23846832355011463,0.03323893083959717,18,129.13862496408998
hs,P00760,4ABH,0.7481481481481481,0.7692307692307693,0.8831168831168831,0.7692307692307693,0.021082621082621156,10.538461538461538,6.923076923076923,4.1487416512809245,0.1382913883760308,0.022647752956234883,30,183.18557515608998
hs,P00760,1C5T,0.8074074074074075,1.0,0.987012987012987,1.0,0.19259259259259254,12.166666666666666,8.0,4.096910013008056,0.2048455006504028,0.021777988928348223,20,188.12159499608998
hs,P00760,1V2W,0.7703703703703704,0.3333333333333333,0.922077922077922,0.3333333333333333,-0.43703703703703706,4.5,2.933333333333333,4.009705553871561,0.0729037373431193,0.008845383892514434,55,453.3105179600907
hs,P00760,1TNI,0.6074074074074074,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.1198653198653199,6.545454545454546,2.909090909090909,4.0,0.14814814814814814,0.025612347015989738,27,156.17467612408998
hs,P00760,5MNN,0.7555555555555555,1.0,0.8961038961038961,1.0,0.24444444444444446,15.777777777777779,10.555555555555555,3.844663962534938,0.16715930271891036,0.029543913866279473,23,130.13387393208998
hs,P00760,4ABA,0.762962962962963,0.75,0.9090909090909091,0.75,-0.012962962962962954,10.333333333333334,6.5,3.815308569182401,0.1816813604372572,0.018603750211008525,21,205.08276696408998
hs,P00760,2FX6,0.7777777777777778,1.0,0.935064935064935,1.0,0.2222222222222222,17.0,10.7,3.6989700043360183,0.2175864708432952,0.026210296785906886,17,141.12659748
hs,P00760,4ABG,0.7555555555555555,0.6,0.8961038961038961,0.6,-0.15555555555555556,8.733333333333333,5.666666666666667,3.567030709125594,0.09908418636459984,0.01672939093415089,36,213.21940070417998
hs,P00760,1UTN,0.7703703703703704,1.0,0.922077922077922,1.0,0.22962962962962963,16.875,11.625,3.493494967595128,0.1940830537552849,0.030610396720546947,18,114.12772593208999
hs,P00760,4ABE,0.7481481481481481,0.7692307692307693,0.8831168831168831,0.7692307692307693,0.021082621082621156,10.461538461538462,6.769230769230769,3.397940008672037,0.1359176003468815,0.01844893476197451,25,184.18082412408998
hs,P00760,1TNH,0.7777777777777778,1.0,0.935064935064935,1.0,0.2222222222222222,16.0,11.0,3.3665315444204134,0.18702953024557853,0.02548118950543278,18,132.11830412009
hs,P00760,4AB9,0.8,1.0,0.974025974025974,1.0,0.19999999999999996,14.454545454545455,10.181818181818182,3.33161408331,0.15864828968142858,0.021337585227583365,21,156.13829061609
hs,P00760,1TNG,0.7703703703703704,1.0,0.922077922077922,1.0,0.22962962962962963,16.0,11.25,2.9318141382538383,0.12215892242724326,0.025688885976737772,24,114.12772593208999
hs,P00760,5MN1,0.7185185185185186,1.0,0.8311688311688312,1.0,0.28148148148148144,19.285714285714285,11.285714285714286,2.4814860601221125,0.19088354308631633,0.02479005854825095,13,100.10004838399999
hs,P00760,4ABB,0.7703703703703704,0.9090909090909091,0.922077922077922,0.9090909090909091,0.1387205387205387,12.545454545454545,8.363636363636363,4.508638306165727,0.21469706219836796,0.026195430943906802,21,172.11544699609
hs,P00760,1O33,0.837037037037037,0.7894736842105263,0.987012987012987,0.7894736842105263,-0.047563352826510696,8.894736842105264,6.157894736842105,5.7447274948966935,0.18531379015795785,0.021258750768539704,31,270.22883693609
hs,P00760,3AAS,0.8,0.7777777777777778,0.987012987012987,0.7777777777777778,-0.022222222222222254,7.277777777777778,5.277777777777778,4.508638306165727,0.14089494706767897,0.017195384700717076,32,262.200490692
hs,P00760,1TX7,0.8,1.0,0.974025974025974,1.0,0.19999999999999996,9.307692307692308,5.923076923076923,4.6020599913279625,0.1917524996386651,0.022111036948491914,24,208.134064542
hs,P00760,1Y3V,0.8296296296296296,0.5294117647058824,0.974025974025974,0.5294117647058824,-0.30021786492374725,3.676470588235294,2.3823529411764706,5.638272163982407,0.08542836612094556,0.01183587103848294,66,476.3715442361808
hs,P00760,3GY3,0.8074074074074075,0.52,0.987012987012987,0.52,-0.28740740740740744,5.4,3.6,5.627087997029894,0.11033505876529204,0.015703661516602154,51,358.3296794241807
hs,P00760,1G3D,0.8,0.7647058823529411,0.974025974025974,0.7647058823529411,-0.03529411764705892,9.058823529411764,5.9411764705882355,5.552841968657781,0.1850947322885927,0.022463898788649267,30,247.18959166
hs,P00760,1BJV,0.8,0.5384615384615384,0.974025974025974,0.5384615384615384,-0.2615384615384616,5.423076923076923,3.576923076923077,5.537602002101044,0.1230578222689121,0.014993950969498912,45,369.3224029720905
hs,P00760,1GI1,0.8518518518518519,0.8421052631578947,0.961038961038961,0.7894736842105263,-0.00974658869395717,9.157894736842104,6.526315789473684,5.468521082957745,0.17089128384242952,0.020311437084164562,32,269.23358796809
hs,P00760,1G3E,0.7851851851851852,0.8235294117647058,0.948051948051948,0.8235294117647058,0.038344226579520635,7.705882352941177,5.0,5.376750709602099,0.17922502365340331,0.02175152551324903,30,247.18959166
hs,P00760,1O2R,0.9481481481481482,0.75,0.974025974025974,0.6071428571428571,-0.19814814814814818,5.785714285714286,3.607142857142857,5.214670164989233,0.10028211855748524,0.013059105040460959,52,399.3129811600907
hs,P00760,1Y3X,0.8074074074074075,0.5151515151515151,0.974025974025974,0.5151515151515151,-0.2922558922558923,3.8181818181818183,2.515151515151515,5.13578566953867,0.07665351745580104,0.011011849665480146,67,466.38719430018085
hs,P00760,1YP9,0.8074074074074075,0.5806451612903226,0.974025974025974,0.5806451612903226,-0.22676224611708484,3.870967741935484,2.5806451612903225,5.113509274827518,0.08666964872589013,0.011719086982863168,59,436.34024410818074
hs,P00760,3GY4,0.8,1.0,0.974025974025974,1.0,0.19999999999999996,13.9,9.2,5.096910013008056,0.2548455006504028,0.03535849353998775,20,144.14952399608998
hs,P00760,3AAU,0.9111111111111111,0.6785714285714286,0.974025974025974,0.4642857142857143,-0.2325396825396825,5.392857142857143,3.642857142857143,5.045757490560675,0.0970337978953976,0.01247845266790489,52,404.3576254881807
hs,P00760,1O35,0.8592592592592593,0.8,0.974025974025974,0.75,-0.059259259259259234,8.85,6.2,5.0,0.15625,0.01740800597287757,32,287.2241661560903
hs,P00760,1BJU,0.8,0.65,0.974025974025974,0.65,-0.15000000000000002,7.25,4.7,4.795880017344075,0.14105529462776692,0.01571336405299988,34,305.2102656800904
hs,P00760,1GHZ,0.8296296296296296,0.7894736842105263,0.974025974025974,0.7894736842105263,-0.04015594541910328,8.31578947368421,5.578947368421052,4.795880017344075,0.1547058070110992,0.017747476811582164,31,270.22883693609
hs,P00760,3NKK,0.7925925925925926,1.0,0.961038961038961,1.0,0.20740740740740737,13.181818181818182,8.636363636363637,4.698970004336019,0.22376047639695326,0.029159913646356755,21,161.14485321608998
hs,P00760,1C5P,0.762962962962963,1.0,0.9090909090909091,1.0,0.23703703703703705,15.666666666666666,9.777777777777779,4.6777807052660805,0.25987670584811556,0.036222940321432466,18,129.13862496408998
hs,P00760,4ABF,0.7703703703703704,0.8333333333333334,0.922077922077922,0.8333333333333334,0.062962962962963,11.916666666666666,7.833333333333333,4.619788758288394,0.2199899408708759,0.018477236426095212,21,250.02595906409
hs,P00760,2TPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309803919971486,0.11341589263082859,0.01840268159525746,38,234.194342692
hs,P00760,1O2W,0.8814814814814815,0.6071428571428571,0.987012987012987,0.5357142857142857,-0.27433862433862444,6.357142857142857,4.428571428571429,5.853871964321762,0.1393779039124229,0.012584322373966105,42,465.1718058679104
hs,P00760,1V2N,0.8,0.5,0.974025974025974,0.5,-0.30000000000000004,4.464285714285714,2.892857142857143,5.903089986991944,0.10931648124059155,0.014892437677274849,54,396.3817149961808
hs,P00800,5N34,0.5823293172690763,0.8518518518518519,0.9558823529411765,0.6296296296296297,0.26952253458277553,4.481481481481482,2.2222222222222223,4.63320361671327,0.08273577886987982,0.011237962652880762,56,412.28145704200085
hs,P00800,5N2Z,0.6104417670682731,0.8620689655172413,0.9558823529411765,0.5862068965517241,0.2516271984489682,4.103448275862069,2.0344827586206895,5.309803919971486,0.08564199870921752,0.012059164386012592,62,440.31275717000096
hs,P00800,5N2T,0.6265060240963856,0.8571428571428571,0.9558823529411765,0.6071428571428571,0.23063683304647153,4.642857142857143,2.142857142857143,5.075720713938118,0.08602916464301895,0.01190653332929143,59,426.2971071060009
hs,P00800,5N3Y,0.5943775100401606,0.7666666666666667,0.9411764705882353,0.5666666666666667,0.17228915662650612,3.8,2.033333333333333,5.030584087646019,0.08673420840768997,0.011001110543191705,58,457.2796598939108
hs,P00800,5LVD,0.4939759036144578,0.7727272727272727,0.9264705882352942,0.6818181818181818,0.2787513691128149,4.590909090909091,3.0,2.619788758288394,0.06717407072534344,0.007656172695100771,39,342.1799458579104
hs,P00800,4TLN,0.36947791164658633,1.0,0.7794117647058824,1.0,0.6305220883534137,6.4,3.6,3.721246399047171,0.14884985596188685,0.02495329559276765,25,149.12845420409
hs,P00800,5MA7,0.5983935742971888,0.7,0.9411764705882353,0.5333333333333333,0.1016064257028112,4.066666666666666,2.2666666666666666,3.473660722610156,0.05989070211396821,0.007596359574392721,58,457.2796598939107
hs,P00800,3FCQ,0.42168674698795183,1.0,0.6911764705882353,1.0,0.5783132530120482,4.785714285714286,2.5,2.7695510786217263,0.12041526428790114,0.013634452384349455,23,203.12888266791
